name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,price,area,floor_count,frontage_width,house_depth,road_width,bedroom_count,bathroom_count,house_direction,balcony_direction,published_at,latitude,longitude
Hàng hiếm - biệt thự 3 mặt thoáng 160m2. 5 tầng. 100 tỷ,"HÀNG HIẾM - NGON - BÁN KÍN ĐÁO - KHÁCH NÉT THÌ LÀM VIỆC ACE NHÉ BIỆT THỰ PHỐ - 3 MẶT THOÁNG - MẶT TRƯỚC KD - MẶT SAU VIEW HỒ TÂY - Ở CỰC SƯỚNG Nhà mặt phố bố làm cực to, ở sướng, kd đa dạng. Nhà dạng biệt thự 5 tầng. Tầng 1 sân, gara, phòng khách. T2 bếp phòng ăn. T3,4 mỗi tầng 2 phòng. T5 phòng thờ sân phơi. Sổ đẹp cất két. Chủ quan chức, bán kín đáo tế nhị. Ace check khách nét hãy dẫn vào, tránh mất thời gian. Khi cực kỳ ưng sẽ sắp xếp cho xem trong. BIỆT THỰ PHỐ - 3 MẶT THOÁNG - MẶT TRƯỚC KD - MẶT SAU VIEW HỒ TÂY - Ở CỰC SƯỚNG Nhà mặt phố bố làm cực to, ở sướng, kd đa dạng. Nhà dạng biệt thự 5 tầng. Tầng 1 sân, gara, phòng khách. T2 bếp phòng ăn. T3,4 mỗi tầng 2 phòng. T5 phòng thờ sân phơi. Sổ đẹp cất két.Giao dịch nhanh",Biệt thự/Nhà liền kề,Hà Nội,Tây Hồ,Quảng An,Tô Ngọc Vân,,42842050000,160.0,4.0,6.1,,,4.0,5.0,,,2026-02-02T20:16:19.303000,21.06237,105.829637
TDC Giang Biên - Việt Hưng ô tô tránh - vỉa hè 3m. Chỉ 9 tỷ còn bớt - Nhanh tay thì còn,"TDC Giang Biên - Việt Hưng ô tô tránh - vỉa hè 3m. Chỉ 9 tỷ còn bớt - Nhanh tay thì còn. Đường rộng, ô tô tránh, vỉa hè hai bên thoáng mát. Khách mua về xây 6 tầng thang máy, thì quá đẹp. Diện tích: 30m2 cộng thêm 50 phân đất kẹt chạy dài theo đất, hướng thoáng mát. An cư tốt, an sinh đỉnh, khu vực đáng sống. Hạ tầng đồng bộ, bán kính 300m đủ mầm non, cấp 1 - 2, chợ,... Liên cấp Mariecurie, hàng xóm Vinhomes riverside,... Sổ chính chủ, vuông đẹp. LH: [phone_number]Đình Dũng).",Đất,Hà Nội,Long Biên,Giang Biên,Giang Biên,,5836125000,30.0,0.0,,,,0.0,0.0,Đông Nam,,2026-02-18T18:26:45.216000,21.044529,105.889981
"Giỏ hàng cắt lỗ THE MAISON giá tốt nhất 1PN + 46m2 giá 1.36tỷ, 2PN 70m2 1.95tỷ Xem Nhà 24/07","Cam kết giá tốt nhất thị trường suất nội bộ của CĐT liên hệ: [phone_number] + 1PN + 1 diện tích 46m2 giá 1,36 tỷ (cam kết rẻ nhất thị trường). + Thiết kế 2PN 2WC diện tích 70m2 giá 1.950 tỷ (cam kết rẻ nhất thị trường). + Tầng đẹp view đẹp nhìn trọn sông SG. + Bàn giao hoàn thiện cơ bản. + Có thể thanh toán 1 lần 95% hoặc chọn vay ngân hàng. + Trả trước 30% còn lại ngân hàng hỗ trợ vay. + Nhận nhà ở ngay tháng trong tháng. + Giá tốt hơn thị trường 200 - 300 triệu. Liên hệ ngay với Mr Toàn: [phone_number] để xem nhà và chốt cọc.",Căn hộ chung cư,Bình Dương,Thủ Dầu Một,Phú Thọ,D4,The Maison,2533920000,70.0,7.0,,,,2.0,2.0,Đông Nam,Đông Nam,2026-02-08T03:20:53.258000,10.989874,106.640377
Bán cặp Đỗ Bá ngay biển Mỹ Khê Đà Nẵng,"BÁN CẶP ĐẤT BIỂN AN THƯỢNG VỊ TRÍ VÀNG KHU PHỐ TÂY Đường Đỗ Bá, gần Châu Thị Vĩnh Tế, phường Mỹ An, quận Ngũ Hành Sơn khu Phố Tây An Thượng, nơi tập trung khách du lịch quốc tế đông đúc quanh năm. Diện tích: 162m² Kích thước: ngang 7,1m dài 23m Đường: 10,5m vỉa hè 5m, trục thông từ biển Mỹ Khê ra sông Hàn Hướng: Đông Nam Pháp lý: sổ đỏ chính chủ, công chứng nhanh Thông ra biển Mỹ Khê và sông Hàn Phù hợp: xây khách sạn, căn hộ dịch vụ, nhà hàng, spa, bar khai thác dòng tiền cực tốt khu du lịch. Giá bán: 40 tỷ (đến công chứng thương lượng thiện chí) Liên hệ: [phone_number] Mr Lâm Hỗ trợ 24/7 | Làm việc chính chủ | Thông tin chuẩn",Nhà,Đà Nẵng,Ngũ Hành Sơn,Mỹ An,Đỗ Bá,,24771911200,162.0,4.0,7.3,,,1.0,1.0,Nam,Nam,2026-02-02T22:04:24.837000,16.05404,108.210485
"Bán nhà riêng tại Lạc Long Quân, GARA Ô TÔ, 17,8 tỷ, 71m2, 4PN, 3WC, pháp lý đầy đủ, giá siêu hời","Nhà riêng Đường Lạc Long Quân, Phường Tây Hồ, Hà Nội (địa chỉ cũ: Quận Tây Hồ, Hà Nội) với diện tích 71m2, GARA Ô TÔ, 4PN, 3WC và 4 tầng, phù hợp cho gia đình lớn. - Nội thất đầy đủ, tiện nghi hiện đại, sẵn sàng vào ở ngay. - Pháp lý đầy đủ, sổ đỏ/ sổ hồng, đảm bảo an tâm cho khách hàng. - Mặt tiền 19m, thuận lợi cho việc kinh doanh hoặc cho thuê. - Ngõ vào rộng 5m, xe ô tô vào thoải mái. - Cung cấp đầy đủ các thiết bị như điều hòa, giường, tủ lạnh... - Phong thủy tốt, mang lại tài lộc cho gia chủ. Gần Đường Lạc Long Quân, Phường Tây Hồ, Hà Nội (địa chỉ cũ: Quận Tây Hồ, Hà Nội): + Cách trường học khoảng 1km + Cách chợ/siêu thị khoảng 1km + Cách công viên khoảng 2km Liên hệ ngay để biết thêm chi tiết và đặt lịch xem nhà: Vũ Mạnh Tường, [phone_number]",Nhà,Hà Nội,Tây Hồ,Bưởi,Lạc Long Quân,,14347092750,71.0,4.0,19.0,,,4.0,3.0,,,2026-02-26T12:27:17.109000,21.088519,105.827362
"Nhà 3 Tầng 3 PN, Gần Chợ Gò Vấp, ST Emart, giáp Bình Thạnh, Phú Nhuận","Nhà 3 Tầng Gần ST Emart Phan Văn Trị Nhỉnh 3 Tỏi thg lng /-rose /-rose /-rose /-rose ** 26M2 nở hậu, xây BTCT, PK, Bếp, 3 PN, có sân xe riêng, thiết kế thoáng ** Hẻm sạch đẹp, vài bước tới mặt tiền ** Gần ĐH CN TPHCM, chợ Gò Vấp, ST Emart, giáp Phạm Văn Đồng, sát bên bình thạnh, phú nhuận LH Em SƠN xem nhà MS: DB.CF.TuanM",Nhà,Hồ Chí Minh,Gò Vấp,,Lê Lợi,,4571006000,26.0,3.0,3.6,,4.0,3.0,3.0,,,2026-02-27T22:02:28.722000,10.766726,106.696109
"Mường thanh quê hương 2 căn đập thông view trực diện biển 90m2 2pn 2wc 7,5 tỷ hạ còn 6,5 tỷ","Bán căn hộ đập thông tại Mường Thanh Quê Hương, diện tích 90m², thiết kế 2PN 2WC, view biển trực diện siêu đẹp. Căn hộ đã đập thông tạo không gian rộng lớn, thoáng sáng, phù hợp làm căn nghỉ dưỡng cao cấp hoặc để ở với trải nghiệm biển trọn vẹn. Vị trí sát biển, tiện ích đầy đủ, pháp lý rõ ràng, giao dịch nhanh. Liên hệ Kiều Trinh [phone_number] để xem căn trực tiếp và nhận tư vấn chi tiết.",Căn hộ chung cư,Khánh Hòa,Nha Trang,,,,5721600000,90.0,7.0,,,,2.0,2.0,,,2026-02-21T20:50:54.635000,12.242326,109.201147
Nhà mới 100% hẻm xe hơi thông - Lương Thế Vinh - Tân Phú - 64m2 - 5tầng - 8tỷ7TL,"Siêu phẩm hẻm 5m ô tô ngủ nhà - Lương Thế Vinh - Tân Phú - 64m2 - 5tầng - 8tỷ7. TL. Nhà xây mới 100% - ngay khu tô hiệu gần đầm sen quận 11 - Tặng full nội thất. Mô tả: Diện tích: 3.6 x 18m (64 m2) công nhận. Kết cấu: Nhà mới 5 tầng: 1 trệt 1 lững 3 lầu đúc BTCT gồm 5 phòng ngủ, phòng thờ, bếp tầng lửng, 5 toilet. Khu dân cư hiện hữu, toàn nhà cao tầng. Vị trí đẹp, hẻm xe hơi cách 100m ra mặt tiền. Lương Thế Vinh, Tô Hiệu, giáp quận BT, Quận 11, ngay Đầm Sen... Hướng: Đông. Sổ hồng riêng, pháp lý chuẩn, mua bán. Lh: Chuyên nhà Tân Phú.",Nhà,Hồ Chí Minh,Tân Phú,Tân Thới Hòa,Lương Thế Vinh,,11899560000,64.0,5.0,4.0,,5.0,5.0,5.0,Đông,,2026-02-10T11:33:00.642000,10.795099,106.642267
Nhà phố 2 ô tô tránh / 2 mặt thoáng / 80m2 / 33.5 tỷ,"KINH DOANH SẦM UẤT- 2 THOÁNG- OTO TRÁNH - TRUNG TÂM BA ĐÌNH- SỔ VUÔNG - CHỦ THIỆN TRÍ. Mô tả: - Ngõ lớn phố Hoa Thám trải nhựa oto tránh, thông tứ tung, gần khách sạn Khăn Quàng Đỏ. - Ngõ thông, rộng ô tô 45 chỗ chạy qua nhà. - Tiện ích xung quanh nhiều vô kể vài phút ra Hồ Tây,trung tâm thể thao Quần Ngựa, viện Phổi, viện 354, Lăng Bác, trung tâm mua sắm Lotte... - Nhà 2 thoáng trước sau phòng đều có cửa sổ ánh sáng. - Thiết kế : + Tầng 1: Khu để xe, Phòng khách + Bếp + Tầng 2: 02 phòng ngủ, vệ sinh khép kín + Tầng 3: 02 phòng ngủ rộng + Tầng 4: Phòng thờ + sân phơi rộng. - Nhà Khung cột chủ tự xây chắc chắn có thể cải tạo lắp thang máy , cầu thang giữa rộng thoáng Pháp lý: Sổ đẹp vuông , sẵn sàng giao dịch.",Nhà,Hà Nội,Ba Đình,Liễu Giai,Hoàng Hoa Thám,,18946020000,80.0,4.0,,,,4.0,3.0,,,2026-02-13T21:27:35.687000,21.039469,105.852347
"Bán căn hộ cao cấp Season Avenue, dt: 68m2, 2pn, full nội thất, giá: 7 tỷ","Cần bán sớm căn hộ cao cấp Season Avenue, dt: 68m2, 2pn, 2wc, nội thất full. Toà nhà có bể bơi, vườn, khuôn viên sống xanh, được xây bởi cdt uy tín Capital land, giá bán: 6,7 tỷ, sổ đỏ chính chủ LH: [phone_number]. Phương Chi( Miễn TG)",Căn hộ chung cư,Hà Nội,Hà Đông,Mộ Lao,,Seasons Avenue,7064480000,68.0,7.0,,,,2.0,2.0,,,2026-02-21T12:12:43.225000,20.963371,105.774954
"Bán nhà hẻm ô tô xây mới 5 tầng, kế Phan Xích Long, P. 2, Q. Phú Nhuận","Bán gấp trong tuần. Nhà mới hẻm ô tô gần đường Phan Xích Long, Q. Phú Nhuận. 59m2 | Đúc 5 tầng | 5PN rộng 6WC. Ở ngay khu an ninh. Chỉ 9,3 tỷ. Tĩnh Nhà Thật: [phone_number]",Nhà,Hồ Chí Minh,Phú Nhuận,2,Cầm Bá Thước,,11006493750,59.0,4.0,5.0,,,5.0,3.0,Đông Nam,Tây Nam,2026-02-12T15:33:50.163000,10.791008,106.686712
Nhà phố 4 tầng KDC phường Quang Vinh. Trục đường 8m + vỉa hè 3m. SHR hoàn công đầy đủ,"Nhà phố cao tầng KDC phường Quang Vinh. - Diện tích: 80m2(4.2m X 19m). Sổ hoàn công. - Hiện trạng: 1 Trệt 3 Lầu kiến trúc đẹp, nhà xây ở chất lượng miễn bàn. - Công năng: Không gian đậu oto, p. Khách, bếp, 4p. Ngủ, 4WC, sân thượng. - Trục đường rộng thông 8m + vỉa hè 3m. - Khu dân cư văn minh hiện đại. - Vị trí trung tâm gần gũi mọi tiện ích. Giá: 5tỷ500. Hotline: [phone_number]Phone/Zalo) Uẩn. * Em nhận môi giới nhà đất khu vực Biên Hòa. * Nguồn nhà/đất bên em nhiều. Khách hàng có nhiều sự lựa chọn.",Nhà,Đồng Nai,Biên Hòa,Quang Vinh,Nguyễn Du,,5017792000,80.0,4.0,,,,4.0,4.0,,,2026-02-08T14:54:13.903000,10.947847,106.842823
"Nhà 5 tầng - mặt tiền Nguyễn Văn Trỗi 4,3 x 13m. Chỉ Bán Trước Tết 16,9 tỷ","Mặt tiền Nguyễn Văn Trỗi, phường 12, quận Phú Nhuận. Cần bán nhanh trước Tết ! - Diện tích: 4.3x13.m - Công nhận: 55mm2 - Kết cấu: 5 Tầng . Giá chỉ bán trước Tết 16,9 tỷ. . Tìm nhà trung tâm TP. HCM liên hệ Nguyên Dakao [phone_number]",Nhà,Hồ Chí Minh,Phú Nhuận,11,Nguyễn Văn Trỗi,,13720655000,60.0,4.0,,,,4.0,3.0,,,2026-02-05T19:38:41.712000,10.777657,106.698282
"Dãy nhà siêu phẩm Lê Trọng Tấn (4m x 20m Đúc 4,5 tấm - hẻm 10m) thang máy 450kg - nội thất cao cấp","- Thông tin chính xác 100% - nói không với tin ảo - mua bán trực tiếp chính chủ -. + Dãy nhà phố đẹp đường Lê Trọng Tấn, phường Bình Hưng Hòa, TPHCM. + Nhà xây mới trên khuôn đất có Diện tích 4m x 20m ~ 80 m2 đất full thổ cư. + Đặc Biệt: Chủ nhà Tặng Toàn Bộ Gói Nội Thất Cao Cấp (thang máy 450kg, tivi 75 inch, phòng xông hơi, tủ lạnh 4 cánh, bộ ghế sofa, bàn ăn, tủ bếp hiện đại, giường nệm tủ quần áo sang trọng,... ). - Hẻm trước nhà rộng 10m, có phần lề đường trước nhà 3m. Đặc biệt chỉ cách mặt tiền đường Lê Trọng Tấn chỉ 50m. Thuận tiện cho xe hơi ra vào hoặc đậu trước nhà. - Với kết cấu 1 trệt, 1 lửng, 3 lầu (bao gồm 1 gara oto, 1 Phòng khách, 1 phòng bếp lớn, 5 phòng ngủ, 7 WC, sân thượng sau, phòng thờ, phòng xông hơi,... ). + Tiện ích đầy đủ: Cách Trung Tâm thương mại AEON MALL Tân Phú chỉ 7p đi xe, cách Nhà Ga Sân bay T3 chỉ 10p, bán kính 500m có Chợ Phạm Đăng Giảng, trường cấp 1 Bình Hưng Hòa, cấp 2 Nguyễn Trãi, ngân hàng có ACB, BIDV, Agribank,..., trường anh ngữ MPOWER, Nhà hàng bò nướng GOGI, hải sản PON... Vv.... + Vị trí đi lại thuận lợi đến các quận Tân Phú, Tân bình, Phú Nhuận, Q1, Q3, trung tâm với trục đường Lê Trọng Tấn, Trường Chinh, Cộng Hòa,.. + Sổ hồng riêng hoàn công đầy đủ, công chứng mua bán ngay. + Đặc biệt chủ là người thiện chí bán, hỗ trợ khách vay ngân hàng với lãi suất ưu đãi 5,5%/năm từ Vietcombank, BIDV,.. + Giá chủ chào bán: 9 tỷ 800 (Thương Lượng). - Gọi Ngay cho em nhé [phone_number] em Nghĩa để xem nhà nhen (lúc nào cũng được hết ạ).",Nhà,Hồ Chí Minh,Bình Tân,Bình Hưng Hòa,Lê Trọng Tấn,,13940500000,80.0,4.0,4.0,,,5.0,3.0,Tây,Tây,2026-02-14T09:06:57.037000,10.786944,106.714633
"Nhà cấp bốn mặt tiền đường Võ Thị Sáu, phường Thắng Tam TP vũng Tàu, nay thuộc TP HCM","Nhà cấp bốn mặt tiền đường Võ Thị Sáu, phường Thắng Tam TP Vũng Tàu, nay thuộc TP HCM. Diện tích 5x24m = 121m2 (thực tế 125m2), đất ở 100%. Hướng Đông Nam. Đường rộng 30 mét vỉa hè rộng, ngay ngã tư Võ Thị Sáu và Hoàng Hoa Thám. Đi bộ ra công viên, cột cờ bãi tắm chỉ khoảng 300 mét. Thích hợp xây dựng khách sạn, nhà ở riêng lẻ... Giá bán 25 tỷ. Liên hệ Zalo: [phone_number] - Làm việc trực tiếp chủ. Trân trọng!",Nhà,Bà Rịa - Vũng Tàu,Vũng Tàu,Thắng Tam,Võ Thị Sáu,,11847621280,121.0,4.0,5.0,,,3.0,3.0,Đông Nam,Tây Bắc,2026-02-12T06:45:41.506000,10.53403,107.25709
"3,9 tỷ, 33m2,4tầng, 4PN, 4WC tại Huỳnh Tấn Phát, Tân Thuận Tây, Q7,nhà mới ở ngay,full nội thất","Nhanh tay sở hữu căn nhà riêng 4 tầng tại Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TP.HCM với diện tích 33m2. - 4 phòng ngủ rộng rãi, thoáng mát. - 4 phòng tắm tiện nghi. - Mặt tiền 3m, ngõ vào 6m, phù hợp cho ô tô. - Nội thất cơ bản: điều hòa, tủ lạnh... - Pháp lý đầy đủ, sổ đỏ. Căn nhà mang phong thủy tốt, lý tưởng cho gia đình và có khả năng kinh doanh do vị trí mặt tiền. Tiện ích xung quanh: - Gần công viên KDC Nam Long, công viên Tân Thuận. - Trường học: Đại học Tài chính - Marketing, Trường mầm non Ngôi Nhà Mơ Ước - Dream House, Trung tâm ngoại ngữ Cali. - Siêu thị Bách Hóa Xanh Huỳnh Tấn Phát, Bách Hóa Xanh, Siêu thị Mẹ Bầu & Em Bé Con Cưng. Liên hệ ngay để biết thêm thông tin chi tiết: Nguyễn Đức Tỉnh [phone_number]",Nhà,Hồ Chí Minh,7,Tân Thuận Tây,Huỳnh Tấn Phát,,5693502750,33.0,4.0,3.0,,,4.0,4.0,,,2026-02-26T07:59:30.505000,10.737679,106.735943
"Nhà đẹp 3 lầu hẻm 8m, đường Nguyễn Văn Luông, Q6","Bán nhà mới tinh đường đông đúc ở và kinh doanh tốt ngay chung cư Asiana đường Nguyễn Văn Luông Q 6. - Diện tích: 4m x 12m. - Kết cấu: Trệt, 3 lầu đúc (5 phòng, 4 toilet). - Hướng: Đông Bắc. - Hẻm nhựa 8m xe hơi vào tận nhà, khu vực đầy đủ tiện nghi. - Giá bán: 8.4 tỷ thương lượng. - Liên hệ xem nhà: [phone_number]",Nhà,Hồ Chí Minh,6,11,Nguyễn Văn Luông,,9297780000,48.0,4.0,4.0,,,5.0,4.0,Đông Bắc,Đông Bắc,2026-02-13T19:58:34.789000,10.773695,106.698733
"Bán đất xã bình khánh vị trí đẹp, giá tốt lh [phone_number]","BÁN ĐẤT XÃ BÌNH KHÁNH VỊ TRÍ ĐẸP, GIÁ TỐT Vị trí: Xã Bình Khánh, đường đá mi, xe đi thuận tiện Diện tích: 1.000m² (đất vuông vức, bằng phẳng, đẹp) Khu vực: Gần khu dân cư hiện hữu, tiềm năng phát triển cao Giá bán: 1 tỷ 500 triệu Thế đất cao ráo Phù hợp đầu tư, làm vườn, nghỉ dưỡng Pháp lý rõ ràng",Đất,Hồ Chí Minh,Cần Giờ,Bình Khánh,,,103637500000,1000.0,0.0,,,,0.0,0.0,,,2026-02-25T02:38:11.619000,10.779838,106.705049
Nhà phan chu trinh đang cho thuê 12 triệu/tháng chỉ 5.5 tỷ,"NHÀ PHAN CHU TRINH ĐANG CHO THUÊ 12 TRIỆU/THÁNG CHỈ 5.5 TỶ Diện Tích 44m2. ( 3.6 x 12.) Nhà 2 TẦNG, 2 PN, 2 WC Pháp lý chuẩn công chứng nhanh Liên hệ [phone_number]",Nhà,Hồ Chí Minh,Bình Thạnh,14,Phan Chu Trinh,,7488701000,44.0,4.0,,,,2.0,2.0,,,2026-02-15T05:37:08.297000,10.799043,106.711662
"Bán nhà Nguyễn Chí Thanh, 6 tầng Thang máy, phân lô, ô tô tránh, kinh doanh.","NGUYỄN CHÍ THANH- 6 TẦNG THANG MÁY- PHÂN LÔ- Ô TÔ TRÁNH- KINH DOANH - Giá 23 tỷ. - Sổ đỏ vuông đẹp. Pháp lý rõ ràng. - Nhà nằm vị trí đẹp, ô tô dừng đỗ, vài bước ra mặt phố, Nguyễn Chí Thanh, kinh doanh đa ngành nghề, tiện ích ko thiếu gì. - Giao thông thuận tiện, di chuyển Láng Hạ, Giảng Võ, Huỳnh Thúc Kháng, Cầu Giấy. - Thiết kế thông sàn, 6 tầng Thang máy. -Tầng 1 : Kinh doanh , Vs. - Tầng 2 3 4 : 1 ngủ - 1 Wc. -Tầng 5: Bếp, Vs. -Tầng 6: Phòng thờ - Sân phơi. - Lh em Thanh nhà phố [phone_number] để được hỗ trợ tốt nhất.",Nhà,Hà Nội,Đống Đa,Láng Hạ,Nguyễn Chí Thanh,,9473010000,40.0,4.0,,,,4.0,3.0,,,2026-02-14T03:41:33.185000,21.009877,105.833158
"Hiếm! Bán nhà phố Hạ Yên Quyết, gần phố, 2 thoáng, ô tô, ở sướng 55m2*5T, 13.6 tỷ","- Bán nhà phố Hạ Yên Quyết, gần phố, 2 thoáng, ô tô, ở sướng 55m2*5T, 13.6 tỷ - Trung tâm Cầu Giấy, giao thông thuận tiện kết nối các tuyến phố trung tâm - Khu vực Víp, dân trí cao, tiện ích ngập tràn, gần nhiều trường học chất lượng: THPT Yen Hoà, THCS Cầu Giấy, Nguyễn Siêu, Lương Thế Vinh... - Nhà dân xây chắc chắn, chủ mới ở ngay hoặc sửa lên tầng lắp thang máy + Tầng 1: Phòng khách + bếp + WC. + Tầng 2,3,4: 3 ngủ + WC. + Tầng 5: Phòng thờ + sân phơi. - Sổ đỏ chính chủ, sẵn sàng giao dịch. - LH: Em Yến [phone_number] để được tư vấn và xem nhà.",Nhà,Hà Nội,Cầu Giấy,Yên Hòa,Hạ Yên,,11037521250,55.0,4.0,,,,3.0,4.0,,,2026-02-14T05:35:35.021000,21.038014,105.775182
"Danh Sách Nhà phố, Biệt Thự từ 6.xtỷ, biệt thự view hồ cao cấp chỉ từ 8.5 tỷ","Cập Nhật Danh Sách Nhà Phố phố biệt thự Dragon Village - Vị trí: Nguyễn Duy Trinh, gần Global City (4.5km). - Nhà phố 90m2 (6x15m) 6.8 - 7.x tỷ (đã có sổ) - Biệt Thự view hồ khu B chỉ từ 9.x tỷ - Biệt thự khu E 160m2 (8x20m), giá 12 tỷ, view hồ 12.x tỷ. DTSD 250m2. - Nhà phố mặt tiền lớn vừa ở vừa kinh doanh 105m2(7x15) chỉ từ 8.x tỷ tuỳ vị trí. - Nhà phố căn góc 10x15: Giá chỉ 10.x tỷ. - Căn góc 170m2 - 10.xtỷ - Căn góc shophouse 186m2 - 12.x tỷ - Biệt Thự khu A 180m2 - 9 tỷ - Tiện ích: 3 hồ bơi, 2 clubhouse, 2 phòng gym, 1 sân tennis, 1 sân bóng mini, 2 hồ cảnh quan, view sông, 4 khu công viên xen kẻ nhà, mật độ xây dựng chỉ 30% chủ yếu view công viên và hồ. - Pháp lý; Sổ hồng sở hữu lâu dài. Liên hệ PKD Dragon Village: [phone_number] để đi xem.",Biệt thự/Nhà liền kề,Hồ Chí Minh,Thủ Đức,,,Khu đô thị Dragon Village,17281046875,90.0,4.0,6.0,,,5.0,4.0,Đông Nam,Đông Nam,2026-02-23T07:33:10.626000,10.840334,106.76978
