name,description,property_type_name,province_name,district_name,ward_name,street_name,project_name,area,floor_count,bedroom_count,bathroom_count,latitude,longitude,price,is_market_coverage
Căn hộ chung cư Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Bình,Trung tâm,,,,120.0,5.0,2.0,2.0,20.46641,106.327893,2277888446,True
Căn hộ chung cư Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Bình,Trung tâm,,,,180.0,4.0,5.0,3.0,20.467126,106.324294,3370677034,True
Nhà Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Bình,Trung tâm,,,,45.0,1.0,5.0,1.0,20.466115,106.354229,1185363524,True
Nhà Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Bình,Trung tâm,,,,60.0,4.0,3.0,1.0,20.453348,106.324785,1698681945,True
Nhà Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Bình,Trung tâm,,,,80.0,4.0,5.0,2.0,20.456871,106.328768,2523347460,True
Nhà Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Bình,Trung tâm,,,,120.0,5.0,3.0,4.0,20.458007,106.340663,3865171618,True
Nhà Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Bình,Trung tâm,,,,180.0,1.0,2.0,4.0,20.439431,106.351704,5043369379,True
Shophouse Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Bình,Trung tâm,,,,45.0,5.0,1.0,1.0,20.45747,106.337132,1879482653,True
Shophouse Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Bình,Trung tâm,,,,60.0,1.0,3.0,3.0,20.468021,106.361412,2414321977,True
Shophouse Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Bình,Trung tâm,,,,80.0,5.0,4.0,3.0,20.445015,106.318102,3828249194,True
Shophouse Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Bình,Trung tâm,,,,120.0,4.0,3.0,2.0,20.442285,106.354896,5242377302,True
Shophouse Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Bình,Trung tâm,,,,180.0,5.0,5.0,2.0,20.433586,106.314567,8064411022,True
Đất Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Bình,Trung tâm,,,,45.0,0.0,0.0,0.0,20.426872,106.331742,1110318461,True
Đất Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Bình,Trung tâm,,,,60.0,0.0,0.0,0.0,20.465575,106.335273,1459963923,True
Đất Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Bình,Trung tâm,,,,80.0,0.0,0.0,0.0,20.457308,106.335336,1950878078,True
Đất Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Bình,Trung tâm,,,,120.0,0.0,0.0,0.0,20.438031,106.356593,2720154983,True
Đất Trung tâm Thái Bình,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Bình,Trung tâm,,,,180.0,0.0,0.0,0.0,20.441475,106.336322,4401307347,True
Biệt thự/Nhà liền kề Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Nguyên,Trung tâm,,,,45.0,1.0,1.0,3.0,21.60653,105.852202,1982459396,True
Biệt thự/Nhà liền kề Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Nguyên,Trung tâm,,,,60.0,3.0,5.0,3.0,21.602922,105.83111,3027374298,True
Biệt thự/Nhà liền kề Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Nguyên,Trung tâm,,,,80.0,2.0,1.0,2.0,21.585911,105.825455,3805459887,True
Biệt thự/Nhà liền kề Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Nguyên,Trung tâm,,,,120.0,2.0,3.0,1.0,21.600748,105.841951,5882968197,True
Biệt thự/Nhà liền kề Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thái Nguyên,Trung tâm,,,,180.0,3.0,3.0,1.0,21.581419,105.854928,8552405403,True
Căn hộ chung cư Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Nguyên,Trung tâm,,,,45.0,3.0,3.0,2.0,21.593407,105.853395,1112204086,True
Căn hộ chung cư Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Nguyên,Trung tâm,,,,60.0,5.0,3.0,3.0,21.616103,105.870106,1601393958,True
Căn hộ chung cư Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Nguyên,Trung tâm,,,,80.0,1.0,5.0,1.0,21.579486,105.826127,2261671284,True
Căn hộ chung cư Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Nguyên,Trung tâm,,,,120.0,3.0,2.0,3.0,21.584724,105.836274,2971506178,True
Căn hộ chung cư Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thái Nguyên,Trung tâm,,,,180.0,3.0,1.0,4.0,21.571783,105.84748,4093354153,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,45.0,3.0,3.0,2.0,21.602996,105.852549,1663656335,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,60.0,3.0,5.0,1.0,21.615302,105.838758,2357882537,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,80.0,3.0,5.0,4.0,21.577436,105.856718,3213747458,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,120.0,3.0,5.0,4.0,21.590813,105.845245,4822629807,True
Nhà Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thái Nguyên,Trung tâm,,,,180.0,3.0,5.0,1.0,21.581131,105.838239,6755263523,True
Shophouse Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Nguyên,Trung tâm,,,,45.0,3.0,3.0,3.0,21.57541,105.84653,2681877262,True
Shophouse Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Nguyên,Trung tâm,,,,60.0,4.0,1.0,2.0,21.583953,105.873035,3420375009,True
Shophouse Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Nguyên,Trung tâm,,,,80.0,5.0,5.0,3.0,21.579428,105.846667,5104339395,True
Shophouse Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Nguyên,Trung tâm,,,,120.0,5.0,5.0,1.0,21.596738,105.842847,7388235326,True
Shophouse Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thái Nguyên,Trung tâm,,,,180.0,5.0,5.0,3.0,21.581869,105.829697,10719167141,True
Đất Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Nguyên,Trung tâm,,,,45.0,0.0,0.0,0.0,21.593108,105.867185,1507399068,True
Đất Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Nguyên,Trung tâm,,,,60.0,0.0,0.0,0.0,21.577032,105.829747,1844219330,True
Đất Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Nguyên,Trung tâm,,,,80.0,0.0,0.0,0.0,21.581092,105.852064,2524764721,True
Đất Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Nguyên,Trung tâm,,,,120.0,0.0,0.0,0.0,21.587984,105.85211,3724730773,True
Đất Trung tâm Thái Nguyên,Coverage row generated from market priors and Hugging Face schema.,Đất,Thái Nguyên,Trung tâm,,,,180.0,0.0,0.0,0.0,21.586918,105.862584,5964534836,True
Biệt thự/Nhà liền kề Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thanh Hóa,Trung tâm,,,,45.0,4.0,3.0,4.0,19.826029,105.790917,2161705316,True
Biệt thự/Nhà liền kề Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thanh Hóa,Trung tâm,,,,60.0,3.0,4.0,3.0,19.787665,105.775968,2659806898,True
Biệt thự/Nhà liền kề Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thanh Hóa,Trung tâm,,,,80.0,4.0,5.0,3.0,19.793417,105.78096,3819573492,True
Biệt thự/Nhà liền kề Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thanh Hóa,Trung tâm,,,,120.0,5.0,4.0,3.0,19.801467,105.785762,6047018736,True
Biệt thự/Nhà liền kề Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thanh Hóa,Trung tâm,,,,180.0,2.0,2.0,3.0,19.827727,105.787032,7648155739,True
Căn hộ chung cư Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thanh Hóa,Trung tâm,,,,45.0,1.0,1.0,1.0,19.783322,105.763314,922537657,True
Căn hộ chung cư Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thanh Hóa,Trung tâm,,,,60.0,1.0,1.0,2.0,19.800209,105.794837,1232557981,True
Căn hộ chung cư Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thanh Hóa,Trung tâm,,,,80.0,2.0,1.0,1.0,19.795857,105.754911,1784795605,True
Căn hộ chung cư Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thanh Hóa,Trung tâm,,,,120.0,4.0,1.0,3.0,19.811713,105.755532,2664565035,True
Căn hộ chung cư Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thanh Hóa,Trung tâm,,,,180.0,5.0,5.0,1.0,19.79217,105.763029,4681946602,True
Nhà Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thanh Hóa,Trung tâm,,,,45.0,4.0,1.0,3.0,19.816336,105.794763,1739726253,True
Nhà Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thanh Hóa,Trung tâm,,,,60.0,1.0,3.0,4.0,19.782781,105.79042,2081777877,True
Nhà Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thanh Hóa,Trung tâm,,,,80.0,3.0,3.0,2.0,19.786598,105.77075,2780620184,True
Nhà Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thanh Hóa,Trung tâm,,,,120.0,3.0,5.0,1.0,19.81518,105.787648,4183866165,True
Nhà Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thanh Hóa,Trung tâm,,,,180.0,4.0,4.0,1.0,19.8226,105.759011,6754182013,True
Shophouse Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thanh Hóa,Trung tâm,,,,45.0,1.0,5.0,2.0,19.810385,105.765096,2095566854,True
Shophouse Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thanh Hóa,Trung tâm,,,,60.0,5.0,4.0,2.0,19.786318,105.795178,3414457991,True
Shophouse Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thanh Hóa,Trung tâm,,,,80.0,2.0,3.0,1.0,19.826431,105.776113,4060154813,True
Shophouse Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thanh Hóa,Trung tâm,,,,120.0,5.0,4.0,3.0,19.804902,105.770947,7094560397,True
Shophouse Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thanh Hóa,Trung tâm,,,,180.0,3.0,5.0,4.0,19.800815,105.77856,9999188084,True
Đất Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Đất,Thanh Hóa,Trung tâm,,,,45.0,0.0,0.0,0.0,19.81949,105.795915,1292800817,True
Đất Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Đất,Thanh Hóa,Trung tâm,,,,60.0,0.0,0.0,0.0,19.829448,105.778905,1784524611,True
Đất Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Đất,Thanh Hóa,Trung tâm,,,,80.0,0.0,0.0,0.0,19.790098,105.79713,2247299342,True
Đất Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Đất,Thanh Hóa,Trung tâm,,,,120.0,0.0,0.0,0.0,19.823843,105.771262,3714102998,True
Đất Trung tâm Thanh Hóa,Coverage row generated from market priors and Hugging Face schema.,Đất,Thanh Hóa,Trung tâm,,,,180.0,0.0,0.0,0.0,19.806815,105.794492,5158181367,True
Biệt thự/Nhà liền kề Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thừa Thiên Huế,Trung tâm,,,,45.0,4.0,1.0,1.0,16.451601,107.566572,2028288740,True
Biệt thự/Nhà liền kề Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thừa Thiên Huế,Trung tâm,,,,60.0,4.0,1.0,1.0,16.472416,107.571176,2635510195,True
Biệt thự/Nhà liền kề Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thừa Thiên Huế,Trung tâm,,,,80.0,5.0,3.0,3.0,16.448741,107.570606,3949287478,True
Biệt thự/Nhà liền kề Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thừa Thiên Huế,Trung tâm,,,,120.0,2.0,5.0,4.0,16.467335,107.604539,4919256865,True
Biệt thự/Nhà liền kề Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Biệt thự/Nhà liền kề,Thừa Thiên Huế,Trung tâm,,,,180.0,5.0,4.0,3.0,16.479339,107.575046,8380749110,True
Căn hộ chung cư Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thừa Thiên Huế,Trung tâm,,,,45.0,4.0,3.0,2.0,16.480615,107.579401,1017363995,True
Căn hộ chung cư Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thừa Thiên Huế,Trung tâm,,,,60.0,4.0,4.0,1.0,16.452714,107.583985,1337979920,True
Căn hộ chung cư Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thừa Thiên Huế,Trung tâm,,,,80.0,2.0,4.0,1.0,16.446723,107.580417,1877946057,True
Căn hộ chung cư Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thừa Thiên Huế,Trung tâm,,,,120.0,4.0,2.0,3.0,16.460498,107.573518,2680612157,True
Căn hộ chung cư Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Căn hộ chung cư,Thừa Thiên Huế,Trung tâm,,,,180.0,1.0,1.0,3.0,16.440539,107.60898,3870704829,True
Nhà Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thừa Thiên Huế,Trung tâm,,,,45.0,5.0,4.0,4.0,16.442197,107.575104,1739478217,True
Nhà Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thừa Thiên Huế,Trung tâm,,,,60.0,1.0,1.0,1.0,16.475785,107.574271,1930848275,True
Nhà Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thừa Thiên Huế,Trung tâm,,,,80.0,2.0,2.0,2.0,16.482084,107.576449,2565887820,True
Nhà Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thừa Thiên Huế,Trung tâm,,,,120.0,4.0,3.0,3.0,16.464404,107.569239,4461511450,True
Nhà Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Nhà,Thừa Thiên Huế,Trung tâm,,,,180.0,3.0,3.0,2.0,16.466389,107.612064,6416923394,True
Shophouse Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thừa Thiên Huế,Trung tâm,,,,45.0,2.0,4.0,4.0,16.485708,107.595436,2327479499,True
Shophouse Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thừa Thiên Huế,Trung tâm,,,,60.0,4.0,5.0,4.0,16.45597,107.615808,3306710772,True
Shophouse Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thừa Thiên Huế,Trung tâm,,,,80.0,5.0,5.0,4.0,16.473442,107.603464,4691911685,True
Shophouse Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thừa Thiên Huế,Trung tâm,,,,120.0,1.0,2.0,2.0,16.483441,107.611685,5573687007,True
Shophouse Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Shophouse,Thừa Thiên Huế,Trung tâm,,,,180.0,4.0,5.0,4.0,16.483081,107.60378,10192527223,True
Đất Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Đất,Thừa Thiên Huế,Trung tâm,,,,45.0,0.0,0.0,0.0,16.469293,107.571545,1236754367,True
Đất Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Đất,Thừa Thiên Huế,Trung tâm,,,,60.0,0.0,0.0,0.0,16.465532,107.578641,1643763786,True
Đất Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Đất,Thừa Thiên Huế,Trung tâm,,,,80.0,0.0,0.0,0.0,16.486457,107.576624,2173150039,True
Đất Trung tâm Thừa Thiên Huế,Coverage row generated from market priors and Hugging Face schema.,Đất,Thừa Thiên Huế,Trung tâm,,,,120.0,0.0,0.0,0.0,16.45585,107.58907,3302719815,True
